case_id,event_order,event_type,agent_id,ts_label,payload_json,created_step
RC00000805,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000805 opened from transaction TX0000076958; P2 priority.""}",326
RC00000805,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000000442 generated a DEBIT transaction for USD 1746.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: DEBIT amount USD 1746.80.""}",326
RC00000805,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00002184 has risk score 87; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 87.""}",326
RC00000805,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-165.""}",326
RC00000805,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",326
RC00000805,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":53,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000805; keep under review pending confirmation."",""file"":""recommended_action_RC00000805.md"",""cited"":[{""f"":""customer_pattern_RC00000805.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000805.md"",""a"":""merchant""},{""f"":""network_graph_RC00000805.json"",""a"":""network""},{""f"":""policy_match_RC00000805.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 1746.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_165 as an elevated-risk signal.""}]}",326
RC00000806,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000806 opened from transaction TX0000077116; P2 priority.""}",484
RC00000806,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000002496 generated a PAYMENT transaction for USD 1010.50. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 1010.50.""}",484
RC00000806,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00000186 has risk score 87; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 87.""}",484
RC00000806,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-166.""}",484
RC00000806,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",484
RC00000806,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":52,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000806; keep under review pending confirmation."",""file"":""recommended_action_RC00000806.md"",""cited"":[{""f"":""customer_pattern_RC00000806.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000806.md"",""a"":""merchant""},{""f"":""network_graph_RC00000806.json"",""a"":""network""},{""f"":""policy_match_RC00000806.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 1010.50 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_166 as an elevated-risk signal.""}]}",484
RC00000807,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000807 opened from transaction TX0000077338; P2 priority.""}",706
RC00000807,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000005382 generated a TRANSFER transaction for USD 3655.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 3655.80.""}",706
RC00000807,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000002791 has risk score 93; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 93.""}",706
RC00000807,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-167.""}",706
RC00000807,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",706
RC00000807,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":56,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000807; keep under review pending confirmation."",""file"":""recommended_action_RC00000807.md"",""cited"":[{""f"":""customer_pattern_RC00000807.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000807.md"",""a"":""merchant""},{""f"":""network_graph_RC00000807.json"",""a"":""network""},{""f"":""policy_match_RC00000807.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3655.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_167 as an elevated-risk signal.""}]}",706
RC00000808,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000808 opened from transaction TX0000077496; P2 priority.""}",120
RC00000808,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000007436 generated a TRANSFER transaction for USD 2970.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 2970.00.""}",120
RC00000808,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000007373 has risk score 93; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 93.""}",120
RC00000808,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-168.""}",120
RC00000808,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",120
RC00000808,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000808; keep under review pending confirmation."",""file"":""recommended_action_RC00000808.md"",""cited"":[{""f"":""customer_pattern_RC00000808.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000808.md"",""a"":""merchant""},{""f"":""network_graph_RC00000808.json"",""a"":""network""},{""f"":""policy_match_RC00000808.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2970.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_168 as an elevated-risk signal.""}]}",120
RC00000809,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000809 opened from transaction TX0000077533; P2 priority.""}",157
RC00000809,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000007917 generated a PAYMENT transaction for USD 2802.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 2802.80.""}",157
RC00000809,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00003109 has risk score 94; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 94.""}",157
RC00000809,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-169.""}",157
RC00000809,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",157
RC00000809,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000809; keep under review pending confirmation."",""file"":""recommended_action_RC00000809.md"",""cited"":[{""f"":""customer_pattern_RC00000809.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000809.md"",""a"":""merchant""},{""f"":""network_graph_RC00000809.json"",""a"":""network""},{""f"":""policy_match_RC00000809.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2802.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_169 as an elevated-risk signal.""}]}",157
RC00000810,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000810 opened from transaction TX0000077570; P2 priority.""}",194
RC00000810,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000008398 generated a CASH_OUT transaction for USD 2660.90. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 2660.90.""}",194
RC00000810,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000009519 has risk score 95; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 95.""}",194
RC00000810,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-170.""}",194
RC00000810,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",194
RC00000810,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000810; keep under review pending confirmation."",""file"":""recommended_action_RC00000810.md"",""cited"":[{""f"":""customer_pattern_RC00000810.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000810.md"",""a"":""merchant""},{""f"":""network_graph_RC00000810.json"",""a"":""network""},{""f"":""policy_match_RC00000810.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2660.90 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_170 as an elevated-risk signal.""}]}",194
RC00000811,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000811 opened from transaction TX0000077691; P2 priority.""}",315
RC00000811,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000009971 generated a PAYMENT transaction for USD 2028.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 2028.00.""}",315
RC00000811,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00001111 has risk score 94; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 94.""}",315
RC00000811,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-171.""}",315
RC00000811,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",315
RC00000811,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000811; keep under review pending confirmation."",""file"":""recommended_action_RC00000811.md"",""cited"":[{""f"":""customer_pattern_RC00000811.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000811.md"",""a"":""merchant""},{""f"":""network_graph_RC00000811.json"",""a"":""network""},{""f"":""policy_match_RC00000811.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2028.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_171 as an elevated-risk signal.""}]}",315
RC00000812,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000812 opened from transaction TX0000077728; P2 priority.""}",352
RC00000812,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000010452 generated a CASH_IN transaction for USD 2054.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_IN amount USD 2054.80.""}",352
RC00000812,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000014101 has risk score 95; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 95.""}",352
RC00000812,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-172.""}",352
RC00000812,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",352
RC00000812,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000812; keep under review pending confirmation."",""file"":""recommended_action_RC00000812.md"",""cited"":[{""f"":""customer_pattern_RC00000812.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000812.md"",""a"":""merchant""},{""f"":""network_graph_RC00000812.json"",""a"":""network""},{""f"":""policy_match_RC00000812.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2054.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_172 as an elevated-risk signal.""}]}",352
RC00000813,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000813 opened from transaction TX0000077795; P1 priority.""}",419
RC00000813,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000011323 generated a TRANSFER transaction for USD 24472.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: TRANSFER amount USD 24472.00.""}",419
RC00000813,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000016044 has risk score 26; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 26.""}",419
RC00000813,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-173.""}",419
RC00000813,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",419
RC00000813,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":97,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""MED"",""tone"":""warn""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000813; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000813.md"",""cited"":[{""f"":""customer_pattern_RC00000813.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000813.md"",""a"":""merchant""},{""f"":""network_graph_RC00000813.json"",""a"":""network""},{""f"":""policy_match_RC00000813.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 24472.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_173 as a future recall signal.""}]}",419
RC00000814,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000814 opened from transaction TX0000078108; P2 priority.""}",732
RC00000814,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000015392 generated a PAYMENT transaction for USD 4033.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 4033.80.""}",732
RC00000814,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00004034 has risk score 83; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 83.""}",732
RC00000814,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-174.""}",732
RC00000814,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",732
RC00000814,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":55,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000814; keep under review pending confirmation."",""file"":""recommended_action_RC00000814.md"",""cited"":[{""f"":""customer_pattern_RC00000814.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000814.md"",""a"":""merchant""},{""f"":""network_graph_RC00000814.json"",""a"":""network""},{""f"":""policy_match_RC00000814.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 4033.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_174 as an elevated-risk signal.""}]}",732
RC00000815,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000815 opened from transaction TX0000078145; P1 priority.""}",25
RC00000815,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000015873 generated a PAYMENT transaction for USD 8240.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 8240.00.""}",25
RC00000815,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00004737 has risk score 84; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 84.""}",25
RC00000815,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-175.""}",25
RC00000815,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",25
RC00000815,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":95,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000815; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000815.md"",""cited"":[{""f"":""customer_pattern_RC00000815.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000815.md"",""a"":""merchant""},{""f"":""network_graph_RC00000815.json"",""a"":""network""},{""f"":""policy_match_RC00000815.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 8240.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_175 as a future recall signal.""}]}",25
RC00000816,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000816 opened from transaction TX0000078266; P2 priority.""}",146
RC00000816,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000017446 generated a PAYMENT transaction for USD 3390.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 3390.00.""}",146
RC00000816,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00002036 has risk score 83; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 83.""}",146
RC00000816,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-176.""}",146
RC00000816,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",146
RC00000816,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000816; keep under review pending confirmation."",""file"":""recommended_action_RC00000816.md"",""cited"":[{""f"":""customer_pattern_RC00000816.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000816.md"",""a"":""merchant""},{""f"":""network_graph_RC00000816.json"",""a"":""network""},{""f"":""policy_match_RC00000816.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3390.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_176 as an elevated-risk signal.""}]}",146
RC00000817,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000817 opened from transaction TX0000078303; P2 priority.""}",183
RC00000817,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000017927 generated a PAYMENT transaction for USD 3145.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 3145.80.""}",183
RC00000817,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00002739 has risk score 84; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 84.""}",183
RC00000817,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-177.""}",183
RC00000817,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",183
